instance;n;m;density;min_deg;max_deg;mean_deg;clustering;diameter;avg_path_len;ecc_min;ecc_max;ecc_std;betw_avg;betw_max;close_avg;close_max;degeneracy;deg_assort;clustering_avg;transitivity;spectral_radius;algebraic_conn;cyclomatic;girth
grafo6981.54.gml;43;63;0.069767;2;6;2.9302;0.0;7;3.4407787993510004;4;7;0.7478109391076059;0.06152931961213299;0.23560707585097823;0.2888927766581124;0.3888888888888889;2;-0.04517289626224183;0.0;0.0;3.4033713582348617;0.27513141770738375;21;
grafo6982.85.gml;64;87;0.043155;2;7;2.7188;0.0;9;4.48388671875;6;9;0.9164298936634487;0.057339669738863286;0.25687343037573457;0.22351388365082978;0.2889908256880734;2;-0.10264042246759351;0.0;0.0;3.2292112002508877;0.13384338165508802;24;
grafo6983.85.gml;64;87;0.043155;2;7;2.7188;0.0;9;4.48388671875;6;9;0.9164298936634487;0.057339669738863286;0.25687343037573457;0.22351388365082978;0.2889908256880734;2;-0.10264042246759351;0.0;0.0;3.2292112002508877;0.13384338165509058;24;
grafo6984.39.gml;34;47;0.083779;2;5;2.7647;0.0;7;3.43598615916955;5;7;0.7015800259927389;0.0793783422459893;0.2351957070707071;0.28798669688827105;0.3707865168539326;2;-0.07159142726858306;0.0;0.0;3.2715600345907525;0.1852614286732806;14;
grafo6985.41.gml;28;36;0.095238;2;5;2.5714;0.0;9;3.8214285714285716;5;9;1.0897247358851685;0.11396011396011396;0.5417853751187085;0.2614314640875279;0.38028169014084506;2;-0.1034482758620686;0.0;0.0;2.905294109557901;0.06582244552482869;9;
grafo6986.46.gml;39;56;0.075574;2;8;2.8718;0.086386;7;3.438527284681131;4;7;0.8075905511806986;0.06835175256227889;0.38942288152814464;0.28959103530426755;0.4;2;-0.2017429193899781;0.08638583638583638;0.06521739130434782;3.610728348224607;0.18566954567893226;18;
grafo6988.47.gml;37;52;0.078078;2;6;2.8108;0.028829;7;3.460920379839299;5;7;0.6127450837164667;0.07305877305877305;0.23145943562610222;0.28596417443172495;0.35294117647058826;2;-0.12554112554112573;0.02882882882882883;0.05263157894736842;3.332027198462243;0.2072349758174397;16;
grafo6989.42.gml;29;43;0.105911;2;5;2.9655;0.08046;7;3.093935790725327;4;7;0.8818421967272014;0.08164568509396093;0.3357426303854875;0.3217491378757677;0.4057971014492754;2;-0.10400348128807686;0.08045977011494253;0.03;3.4298314348599264;0.1311875166437403;15;
grafo6991.44.gml;32;47;0.094758;2;6;2.9375;0.069792;6;2.978515625;4;6;0.63661089960823;0.0691532258064516;0.24593958013312844;0.33029627507146503;0.4189189189189189;2;-0.10371819960861073;0.06979166666666667;0.05357142857142857;3.4550144658332784;0.3790263825001774;16;
grafo6992.45.gml;38;53;0.075391;2;4;2.7895;0.0;8;3.518005540166205;5;8;0.8254940600714802;0.07258574363837521;0.22940440440440435;0.2805937250142343;0.34579439252336447;2;-0.2187500000000002;0.0;0.0;3.0218988126663167;0.20730409408584752;16;
grafo6993.40.gml;28;41;0.108466;2;6;2.9286;0.035714;6;3.0510204081632653;4;6;0.6008072800450258;0.08323158323158321;0.26052774386107724;0.32248093405143624;0.421875;2;-0.17019027484143798;0.03571428571428571;0.03125;3.4780428964595815;0.2677433105529141;14;
grafo6994.46.gml;35;53;0.089076;2;5;3.0286;0.081905;7;3.229387755102041;5;7;0.636315927180574;0.07043544690603515;0.1618113912231559;0.30423702670140407;0.3541666666666667;2;-0.2162400706090029;0.08190476190476191;0.0743801652892562;3.3797778402252927;0.3029186272749012;19;
grafo6995.75.gml;51;70;0.054902;2;6;2.7451;0.028105;9;3.958477508650519;5;9;0.9669669024265062;0.061992797118847545;0.42175510204081634;0.2546270334828594;0.37593984962406013;2;-0.0032471167842358047;0.028104575163398694;0.0392156862745098;3.4221787507636314;0.10134062127126299;20;
grafo6996.38.gml;30;43;0.098851;2;5;2.8667;0.033333;7;3.1133333333333333;4;7;0.8459051693633013;0.07931034482758621;0.28136288998357967;0.3170694433341322;0.4027777777777778;2;-0.2734452122408708;0.03333333333333333;0.031578947368421054;3.2359657152699697;0.20959421299484168;14;
grafo6997.69.gml;54;73;0.051013;2;6;2.7037;0.01358;9;4.228395061728395;6;9;0.8741054608300702;0.06361877116594099;0.2504486079957778;0.23567796284631046;0.30113636363636365;2;-0.08856755535472405;0.013580246913580245;0.02027027027027027;3.194997516271485;0.13424569325869024;20;
grafo6998.44.gml;35;50;0.084034;2;8;2.8571;0.04966;6;3.324081632653061;5;6;0.4831867007225075;0.07338935574229692;0.3172099142687377;0.29730685308069754;0.38636363636363635;2;-0.021739130434782965;0.04965986394557823;0.075;3.8164453802603697;0.2524113709198893;16;
grafo6999.94.gml;69;96;0.040921;2;8;2.7826;0.06187;10;4.503675698382692;7;10;0.9908211382688238;0.05328218243819267;0.23835549145031154;0.22513464460104327;0.3022222222222222;2;0.14215686274509817;0.061870255348516215;0.041666666666666664;3.6904103607913603;0.09592942607908378;28;
grafo7000.40.gml;26;36;0.110769;2;6;2.7692;0.060256;5;2.86094674556213;4;5;0.49404740687173576;0.08230769230769232;0.3175555555555556;0.34026072735051655;0.43103448275862066;2;-0.12558624283481098;0.06025641025641026;0.07792207792207792;3.1898736952073192;0.3690917544874064;11;
grafo7002.38.gml;31;41;0.088172;2;4;2.6452;0.0;7;3.379812695109261;5;7;0.6086439440036521;0.08594734890619206;0.19942528735632187;0.2889291317754786;0.3488372093023256;2;-0.23825503355704752;0.0;0.0;2.865784849358165;0.267074909549741;11;
grafo7003.56.gml;40;57;0.073077;2;8;2.85;0.034524;7;3.3475;5;7;0.6224949798994366;0.06403508771929825;0.3416554206027891;0.2959722650936406;0.3979591836734694;2;-0.19389587073608572;0.034523809523809526;0.021739130434782608;3.4787190726654407;0.24782518046492716;18;
grafo7005.42.gml;30;45;0.103448;2;8;3.0;0.025794;6;2.9133333333333336;4;6;0.7;0.07192118226600984;0.34372507623739146;0.3411045713081967;0.4915254237288136;2;0.07432432432432437;0.025793650793650796;0.075;3.9999178892028056;0.34747524254447465;16;
grafo7006.43.gml;27;40;0.11396;2;5;2.963;0.091358;6;2.9080932784636486;4;6;0.5237828008789241;0.0807977207977208;0.2116153846153846;0.33590613925881657;0.41935483870967744;2;0.009433962264151366;0.09135802469135802;0.09782608695652174;3.4913419617373433;0.3959407325017061;14;
grafo7007.41.gml;33;47;0.089015;2;7;2.8485;0.056421;7;3.2874196510560147;4;7;0.7971482689676306;0.07710166177908112;0.36727150537634395;0.30112620732585405;0.42105263157894735;2;0.029074215761285348;0.05642135642135642;0.05714285714285714;3.5171020917365716;0.2381093543405363;15;
grafo7008.37.gml;28;41;0.108466;2;8;2.9286;0.116922;6;3.0229591836734695;4;6;0.6662413609349153;0.08211233211233213;0.27351784018450687;0.324825528481386;0.40298507462686567;2;-0.18480706004498998;0.11692176870748298;0.08490566037735849;3.7766674165733436;0.28979400176175246;14;
grafo7009.37.gml;24;34;0.123188;2;5;2.8333;0.034722;7;2.8958333333333335;4;7;0.6871842709362768;0.09189723320158101;0.24692264257481647;0.33704059985757223;0.42592592592592593;2;-0.04816955684007711;0.03472222222222222;0.041666666666666664;3.181344799217981;0.2885605214878073;11;
grafo7010.49.gml;41;59;0.071951;2;6;2.878;0.030894;7;3.340868530636526;4;7;0.7317073170731707;0.06216385240775484;0.29059829059829057;0.2964136354672094;0.39215686274509803;2;-0.20131362889983614;0.03089430894308943;0.021739130434782608;3.3962384130304737;0.2588593017710296;19;
grafo7011.64.gml;52;68;0.051282;2;5;2.6154;0.066667;10;4.457100591715976;6;10;1.074688615972913;0.07088989441930617;0.3129411764705883;0.2250114679635655;0.3128834355828221;2;0.19737704918032803;0.06666666666666667;0.06976744186046512;3.287286519613475;0.11060628712416003;17;
grafo7012.42.gml;33;50;0.094697;2;6;3.0303;0.041414;6;2.9825528007346187;4;6;0.6269139656235515;0.06695992179863146;0.3015456989247311;0.3305871417135848;0.4383561643835616;2;-0.08401084010840142;0.04141414141414142;0.0703125;3.7090264743577266;0.3706220667242836;18;
grafo7014.47.gml;37;53;0.07958;2;6;2.8649;0.040541;6;3.222790357925493;5;6;0.46812183988348033;0.06606606606606609;0.2215079365079365;0.3047405874779573;0.3711340206185567;2;-0.16513292433537774;0.04054054054054054;0.025210084033613446;3.281850684193073;0.3738072885241408;17;
grafo7016.58.gml;45;61;0.061616;2;5;2.7111;0.031852;9;4.045432098765432;5;9;1.0985961861607356;0.07296217993892412;0.2325807913017216;0.24723998281156204;0.3283582089552239;2;-0.17274526434831702;0.03185185185185185;0.024793388429752067;3.0830868624962102;0.12448320924712637;17;
grafo7017.45.gml;34;55;0.098039;2;7;3.2353;0.064006;6;2.8442906574394464;4;6;0.6287517154832927;0.06032754010695188;0.2740530303030303;0.3458064221416577;0.44594594594594594;2;-0.2324929971988803;0.06400560224089635;0.07792207792207792;3.7682408775973384;0.38498254077052246;22;
grafo7018.45.gml;39;61;0.082321;2;8;3.1282;0.01801;6;3.141354372123603;4;6;0.6067774136512428;0.060108691687639056;0.25155794892637;0.3152634969709728;0.4;2;-0.1934540135308098;0.018009768009768008;0.017857142857142856;3.9163031836297635;0.2759440968548181;23;
grafo7019.62.gml;53;81;0.058781;2;8;3.0566;0.034996;7;3.438946244215023;4;7;0.6508750305909562;0.04911921227126554;0.26967068878833594;0.28976838640573677;0.3939393939393939;2;0.009990434690189919;0.034995507637017066;0.05581395348837209;3.9669631524465303;0.29096538021991897;29;
grafo7020.43.gml;33;51;0.096591;2;8;3.0909;0.053752;6;2.9770431588613406;4;6;0.5571144336621283;0.06677663734115347;0.3184571812596006;0.33182256360712625;0.463768115942029;2;0.014871794871794193;0.05375180375180375;0.06976744186046512;3.783833857302354;0.31686294485823047;19;
grafo7021.71.gml;57;75;0.046992;2;5;2.6316;0.036842;9;4.565096952908587;7;9;0.57064757779967;0.06630211893369788;0.2092965367965368;0.21675166160039205;0.25806451612903225;2;-0.15909090909090948;0.0368421052631579;0.04285714285714286;2.9949295885436014;0.18807721226289428;19;
grafo7022.58.gml;44;66;0.069767;2;7;3.0;0.013636;7;3.3171487603305785;4;7;0.7820295697311479;0.05700694654183026;0.2540078046722565;0.30051333546188935;0.38392857142857145;2;-0.0896688086999508;0.013636363636363636;0.01775147928994083;3.6364283059993094;0.268488571416448;23;
grafo7023.45.gml;35;46;0.077311;2;7;2.6286;0.020408;8;3.6555102040816325;5;8;0.8131571126147261;0.08372803666921314;0.4050292844410491;0.2687565275205816;0.35051546391752575;2;-0.1065292096219942;0.02040816326530612;0.03333333333333333;3.184321234406841;0.18644301909047734;12;
grafo7025.47.gml;42;59;0.068525;2;7;2.8095;0.0;7;3.6031746031746033;5;7;0.7221786137191952;0.06727642276422764;0.29936701509872243;0.27514248327757274;0.36283185840707965;2;-0.007447774750226535;0.0;0.0;3.4457708532794338;0.23020646809476697;18;
grafo7026.42.gml;32;45;0.090726;2;6;2.8125;0.0;7;3.17578125;4;7;0.75;0.07594086021505375;0.2747542242703533;0.31212366878625025;0.40789473684210525;2;-0.0811532301121196;0.0;0.0;3.4097115079707496;0.2767423865782509;14;
grafo7027.76.gml;58;82;0.049607;2;8;2.8276;0.0;9;4.057074910820452;5;9;0.898704312408424;0.05586163685074755;0.33464735974134474;0.24725933056089985;0.3475609756097561;2;-0.008037825059101673;0.0;0.0;3.5800582608924794;0.15849630980028834;25;
grafo7028.37.gml;33;44;0.083333;2;6;2.6667;0.0;8;3.414141414141414;4;8;0.9687495371603504;0.08131720430107527;0.32842741935483877;0.2918634196047394;0.41025641025641024;2;0.02811244979919763;0.0;0.0;3.2432966531385774;0.18574113578313317;12;
grafo7029.39.gml;31;43;0.092473;2;6;2.7742;0.045161;7;3.2320499479708635;4;7;0.6978486339607721;0.08068223952539859;0.2263984674329502;0.30354450590582416;0.379746835443038;2;-0.13272543059777098;0.04516129032258064;0.03409090909090909;3.1933231506256923;0.31572793989107084;13;
grafo703.19.gml;18;30;0.196078;2;8;3.3333;0.409921;5;2.314814814814815;3;5;0.7797593804232335;0.09068627450980393;0.42218137254901966;0.4207031369407768;0.5483870967741935;3;-0.18733509234828485;0.4099206349206349;0.25806451612903225;4.140481557556999;0.25148196737178136;13;
grafo7030.46.gml;36;51;0.080952;2;6;2.8333;0.0;8;3.537037037037037;5;8;0.9428090415820634;0.07759103641456583;0.2811924769907964;0.28071087371252806;0.3465346534653465;2;-0.25872340425531914;0.0;0.0;3.2832653127857863;0.17757961403537442;16;
grafo7031.43.gml;39;59;0.079622;2;10;3.0256;0.051852;7;3.2465483234714005;5;7;0.6715795309594255;0.0630265893423788;0.3529334187228924;0.30528179330135446;0.40425531914893614;2;-0.1676090468497581;0.05185185185185185;0.03870967741935484;3.776820015467739;0.3105693253155922;21;
grafo7032.41.gml;32;44;0.08871;2;5;2.75;0.05625;7;3.28125;4;7;0.8238391454040043;0.07956989247311827;0.2745878136200717;0.3024445015437247;0.40789473684210525;2;0.18307426597582058;0.05625;0.06521739130434782;3.344927677517523;0.23631864448449275;13;
grafo7033.41.gml;29;36;0.08867;2;5;2.4828;0.0;8;3.5695600475624256;5;8;0.8516613127743771;0.09989053092501367;0.29700176366843023;0.2758079500590966;0.35;2;-0.3749204328453213;0.0;0.0;2.869570275826013;0.1832746236872915;8;
grafo7035.37.gml;30;48;0.110345;2;6;3.2;0.027778;6;2.8022222222222224;4;6;0.6674994798166929;0.067816091954023;0.21265931660020335;0.34950118602963687;0.4393939393939394;2;-0.14911080711354444;0.027777777777777776;0.02459016393442623;3.5435030681615185;0.41098955067414505;19;
grafo7036.55.gml;40;57;0.073077;2;8;2.85;0.024226;8;3.4375;4;8;0.8888194417315588;0.0664642375168691;0.4465490649701176;0.29112169864909626;0.43333333333333335;2;0.06282208588957104;0.024226190476190478;0.04477611940298507;3.620678294108473;0.20325902044699884;18;
grafo7037.45.gml;36;54;0.085714;2;8;3.0;0.083399;6;3.1651234567901234;4;6;0.5846545883291441;0.06633986928104577;0.42810324129651856;0.3126987555037946;0.4605263157894737;2;-0.05842696629213463;0.0833994708994709;0.06521739130434782;3.7677967458594015;0.30770193561863096;19;
grafo7038.84.gml;70;99;0.040994;2;7;2.8286;0.032313;9;4.230204081632653;5;9;0.8807464366741915;0.04840457922299354;0.2685597910661849;0.2366396788328332;0.31797235023041476;2;-0.010254123941150243;0.03231292517006803;0.039473684210526314;3.644018059235979;0.20667965317012316;30;
grafo7039.45.gml;29;47;0.115764;2;8;3.2414;0.106486;5;2.639714625445898;3;5;0.543035025793918;0.0642218573253056;0.2632275132275132;0.3712690521823518;0.4745762711864407;2;-0.21430514005983187;0.10648604269293924;0.11029411764705882;3.8945059082019093;0.4276471344935801;19;
grafo7040.43.gml;32;41;0.082661;2;7;2.5625;0.0;8;3.6640625;6;8;0.5986638768958755;0.09274193548387097;0.45605734767025097;0.2702672545117699;0.36046511627906974;2;-0.17475177304964556;0.0;0.0;3.106641634965123;0.17574171430344146;10;
grafo7041.44.gml;28;36;0.095238;2;5;2.5714;0.0;8;3.3443877551020407;4;8;0.9761178834797463;0.09493284493284491;0.42877492877492873;0.2970427312149933;0.421875;2;0.08629441624365405;0.0;0.0;3.0377243038222197;0.1595103844670422;9;
grafo7042.57.gml;45;67;0.067677;2;6;2.9778;0.043704;9;3.682962962962963;5;9;0.914627361211408;0.06434108527131784;0.18737289841941013;0.27122471413065063;0.3333333333333333;2;0.08184240578606755;0.0437037037037037;0.05806451612903226;3.580113304556891;0.1969183959542102;23;
grafo7043.96.gml;67;97;0.043872;2;6;2.8955;0.040796;10;4.416128313655602;6;10;1.0623259492104027;0.053585220749399864;0.1782719132719133;0.22701257589687648;0.28695652173913044;2;-0.16302200422371974;0.04079601990049751;0.026905829596412557;3.468137945152236;0.1396416312005543;31;
grafo7044.41.gml;32;50;0.100806;2;7;3.125;0.096131;6;2.8984375;3;6;0.6952686081652184;0.0663978494623656;0.24703533026113667;0.3416808677167442;0.4626865671641791;2;-0.05929288760489812;0.09613095238095237;0.0851063829787234;4.024963543466241;0.35230840400014185;19;
grafo7045.45.gml;36;57;0.090476;2;10;3.1667;0.118519;6;2.9537037037037037;4;6;0.6643478190611889;0.05994397759103641;0.43918767507002804;0.33839943812634843;0.49295774647887325;2;-0.16138729610866812;0.11851851851851852;0.06741573033707865;4.1510587486468795;0.2335143915230837;22;
grafo7047.43.gml;34;46;0.081996;2;6;2.7059;0.088235;9;3.866782006920415;5;9;1.2243916644999204;0.09324866310160428;0.3375090187590188;0.25831162015390335;0.3548387096774194;2;0.3100862392200989;0.08823529411764706;0.12903225806451613;3.582884742014228;0.12500739255727733;13;
grafo7048.57.gml;40;57;0.073077;2;7;2.85;0.085714;7;3.47875;5;7;0.7709571972554637;0.06757759784075573;0.31925326135852444;0.28574654151846846;0.3786407766990291;2;-0.050456253354803304;0.08571428571428572;0.06976744186046512;3.48780175725802;0.2215436548685717;18;
grafo7049.42.gml;29;41;0.100985;2;6;2.8276;0.042529;6;3.0487514863258025;4;6;0.6245093198715459;0.07991242474001094;0.2696869488536155;0.32093908952220346;0.39436619718309857;2;-0.19679849340866243;0.04252873563218391;0.033707865168539325;3.208331883862574;0.3566300415121605;13;
grafo705.16.gml;14;21;0.230769;2;5;3.0;0.092857;4;1.969387755102041;2;4;0.5578749768504754;0.0934065934065934;0.24123931623931627;0.48038605716052274;0.5909090909090909;2;-0.1323529411764719;0.09285714285714286;0.11764705882352941;3.43012809888219;0.7799256002306574;8;
grafo7050.40.gml;23;34;0.134387;2;6;2.9565;0.055072;6;2.6389413988657844;3;6;0.7117698062497784;0.08375682288725766;0.2613275613275613;0.3682524332499245;0.4583333333333333;2;-0.08342989571263051;0.05507246376811594;0.0375;3.448271029890631;0.4644388065119347;12;
grafo7051.42.gml;26;37;0.113846;2;5;2.8462;0.023077;6;2.8757396449704142;4;6;0.6493055006205436;0.08294871794871796;0.2603888888888889;0.33874388545983103;0.43859649122807015;2;-0.04479065238559187;0.023076923076923075;0.03896103896103896;3.1929028286685055;0.39376989102250826;12;
grafo7052.59.gml;38;52;0.073969;2;5;2.7368;0.039474;7;3.634349030470914;5;7;0.8072558763251562;0.0759048522206417;0.23418418418418424;0.27230675666851395;0.33636363636363636;2;-0.09302325581395313;0.039473684210526314;0.057692307692307696;3.0923534767239254;0.1993012621288915;15;
grafo7053.55.gml;43;61;0.067553;2;7;2.8372;0.041417;8;3.7555435370470525;5;8;0.8982887402710682;0.06938929854414821;0.2689148830263812;0.26516326184954664;0.3442622950819672;2;-0.07993129871845765;0.04141749723145072;0.0425531914893617;3.5741644206246193;0.19277466901031884;19;
grafo7054.55.gml;47;71;0.06568;2;8;3.0213;0.044782;9;3.777274784970575;5;9;1.027904028015418;0.06354198787131257;0.3632436457798777;0.2659072039375305;0.38016528925619836;2;0.003948252688170993;0.044782168186423506;0.06666666666666667;3.8541700921983635;0.16820780351866135;25;
grafo7055.55.gml;47;71;0.06568;2;8;3.0213;0.044782;9;3.777274784970575;5;9;1.027904028015418;0.06354198787131257;0.3632436457798777;0.2659072039375305;0.38016528925619836;2;0.003948252688170993;0.044782168186423506;0.06666666666666667;3.8541700921983635;0.16820780351866088;25;
grafo7056.41.gml;26;36;0.110769;2;6;2.7692;0.115385;7;3.1804733727810652;4;7;0.9910845174403943;0.09615384615384619;0.3708888888888889;0.31039825872613996;0.423728813559322;2;0.10284810126582235;0.11538461538461539;0.15;3.5721151704233067;0.2189091993925129;11;
grafo7057.50.gml;45;69;0.069697;2;8;3.0667;0.055291;7;3.349135802469136;4;7;0.6463573143221772;0.0564012215175006;0.3098661028893588;0.2968779594545765;0.411214953271028;2;-0.01210323821737709;0.055291005291005293;0.06741573033707865;3.8792885525876217;0.30178524800907025;25;
grafo7058.76.gml;53;73;0.052975;2;6;2.7547;0.0;8;3.8106087575649696;5;8;0.8446426145509204;0.056546856768832345;0.25274379968950106;0.2619742291408898;0.34210526315789475;2;-0.08199306212551352;0.0;0.0;3.2716555195323695;0.17657212943609354;21;
grafo7059.46.gml;29;36;0.08867;2;4;2.4828;0.074713;8;3.774078478002378;5;8;0.8101613878945331;0.10773581463236635;0.23478835978835977;0.25892562761707616;0.3076923076923077;2;0.018739352640542144;0.07471264367816091;0.05084745762711865;2.801855576333189;0.16957967936048096;8;
grafo7060.42.gml;36;57;0.090476;2;8;3.1667;0.067196;6;3.049382716049383;4;6;0.6643478190611889;0.06283846872082166;0.2530219360471461;0.3249913538603274;0.4430379746835443;2;-0.07076114463694848;0.0671957671957672;0.07453416149068323;4.05547189465755;0.3616957211785417;22;
grafo7061.53.gml;40;61;0.078205;2;7;3.05;0.094881;7;3.20375;4;7;0.6782329983125268;0.06015519568151147;0.31745710429920954;0.3098175365428897;0.42857142857142855;2;-0.038363821138212344;0.09488095238095237;0.09615384615384616;3.695028805886175;0.32245483888485765;22;
grafo7062.53.gml;40;61;0.078205;2;7;3.05;0.094881;7;3.20375;4;7;0.6782329983125268;0.06015519568151147;0.31745710429920954;0.3098175365428897;0.42857142857142855;2;-0.038363821138212344;0.09488095238095237;0.09615384615384616;3.695028805886175;0.3224548388848594;22;
grafo7063.44.gml;25;33;0.11;2;4;2.64;0.026667;7;3.1872;4;7;0.7631513611335566;0.1008695652173913;0.26400966183574887;0.30597384594989835;0.4;2;0.11290322580645258;0.026666666666666665;0.05;2.970771434551158;0.297006771697307;9;
grafo7064.44.gml;38;53;0.075391;2;6;2.7895;0.066667;8;3.649584487534626;5;8;0.7480352843974684;0.07633949739212897;0.2627752752752752;0.27041529665154473;0.3490566037735849;2;-0.24228082037412632;0.06666666666666667;0.07692307692307693;3.3324383650549314;0.23458710007183978;16;
grafo7065.37.gml;27;36;0.102564;2;5;2.6667;0.024691;7;3.2839506172839505;5;7;0.6687211142691774;0.09641025641025641;0.2312820512820513;0.29700670916780364;0.37142857142857144;2;-0.18581081081081208;0.024691358024691357;0.04285714285714286;3.0545024699425705;0.27522433249466416;10;
grafo7066.53.gml;49;73;0.062075;2;7;2.9796;0.040039;8;3.7825905872553105;5;8;0.7509538568560856;0.06088073527283253;0.226169752233582;0.26229110920203236;0.31788079470198677;2;-0.1316131613161317;0.040038872691933916;0.06741573033707865;3.6129761688201496;0.18614054539031655;25;
grafo7067.44.gml;26;37;0.113846;2;5;2.8462;0.064103;8;3.1923076923076925;4;8;1.055417133385557;0.09666666666666666;0.4063888888888889;0.31057972129434225;0.423728813559322;2;0.10318559556786631;0.0641025641025641;0.075;3.3611050004883705;0.15789091411509865;12;
grafo7068.49.gml;38;58;0.082504;2;8;3.0526;0.03114;7;3.2562326869806095;4;7;0.9385555000066846;0.06511774932827563;0.3236185861185862;0.3056649362542445;0.4065934065934066;2;-0.12316917330187721;0.031140350877192982;0.0392156862745098;3.8510658266771123;0.21750898152058182;21;
grafo7069.83.gml;62;85;0.04495;2;5;2.7419;0.016129;10;4.375650364203954;6;10;0.9399227280215139;0.05745637228979376;0.23019516003122564;0.22910046021363295;0.30808080808080807;2;0.05021971123665977;0.016129032258064516;0.017142857142857144;3.3264444989950492;0.13562539944691165;24;
grafo7070.59.gml;51;74;0.058039;2;6;2.902;0.0;9;3.849288735101884;5;9;0.8964023098558793;0.05971988795518207;0.288265306122449;0.2597494430497258;0.3546099290780142;2;-0.10673011556764085;0.0;0.0;3.4994285245748826;0.20262200077600181;24;
grafo7071.39.gml;31;48;0.103226;2;8;3.0968;0.137634;6;2.980228928199792;4;6;0.6188169707500285;0.07170930663700407;0.44844006568144495;0.33173541627926734;0.4838709677419355;2;-0.21063394683026543;0.13763440860215054;0.07142857142857142;3.651102081458092;0.33158855865058884;18;
grafo7072.43.gml;24;34;0.123188;2;5;2.8333;0.059722;5;2.861111111111111;4;5;0.4714045207910317;0.09025032938076416;0.23913043478260868;0.33957441777857705;0.4107142857142857;2;0.13467656415694657;0.059722222222222225;0.08450704225352113;3.238016984955488;0.34477990198067643;11;
grafo7075.45.gml;42;60;0.069686;2;6;2.8571;0.033333;6;3.430839002267574;5;6;0.47915742374995496;0.062862950058072;0.2212282229965157;0.28737718253951106;0.3504273504273504;2;-0.2310606060606054;0.03333333333333333;0.021739130434782608;3.3222671098328425;0.31487660693007363;19;
grafo7076.44.gml;33;43;0.081439;2;6;2.6061;0.085859;8;3.638200183654729;5;8;0.8408749651825218;0.08877077223851416;0.3623655913978494;0.2715459253193604;0.3516483516483517;2;-0.14929362352042821;0.08585858585858586;0.07142857142857142;3.0423498453963664;0.16907576519582218;11;
grafo7077.53.gml;32;52;0.104839;2;7;3.25;0.081696;6;2.826171875;3;6;0.7071067811865476;0.06391129032258065;0.3492370711725551;0.34957530167352935;0.484375;2;-0.050751879699248166;0.08169642857142857;0.08108108108108109;3.9377064546129947;0.30380673770289424;21;
grafo7078.38.gml;27;36;0.102564;2;6;2.6667;0.082716;7;3.270233196159122;4;7;0.6748469317884666;0.09584045584045585;0.2945641025641026;0.30045782427045614;0.3939393939393939;2;-0.1116829644879067;0.08271604938271605;0.0821917808219178;3.245379196832821;0.238823392202418;10;
grafo7079.41.gml;37;54;0.081081;2;5;2.9189;0.014414;7;3.2651570489408326;4;7;0.6762160001728001;0.06731016731016731;0.21266439909297047;0.3040344829569429;0.37894736842105264;2;0.050216670915116036;0.014414414414414415;0.024;3.4765185035795803;0.2810360156768543;18;
grafo7080.41.gml;36;57;0.090476;2;8;3.1667;0.05291;6;2.9830246913580245;4;6;0.5241100628920337;0.060830999066293204;0.2435014005602241;0.3292841924457348;0.4117647058823529;2;-0.13139502376292939;0.05291005291005291;0.040268456375838924;3.727370937871333;0.42035428120017604;22;
grafo7081.38.gml;32;53;0.106855;2;8;3.3125;0.059896;5;2.783203125;4;5;0.49607837082461076;0.06243279569892472;0.3087916026625704;0.35437039725539143;0.4696969696969697;2;-0.09774512804815809;0.05989583333333333;0.07453416149068323;4.158055741344068;0.37707414542282824;22;
grafo7082.53.gml;43;55;0.060908;2;6;2.5581;0.013178;11;4.865332612222823;7;11;0.9018939269611774;0.09710180158279988;0.3066782810685249;0.2040828438993021;0.2641509433962264;2;0.020457280385077773;0.01317829457364341;0.02857142857142857;3.353213546398043;0.07213993601653758;13;
grafo7083.91.gml;68;89;0.039069;2;7;2.6176;0.0;11;4.780709342560554;7;11;0.9917479588286684;0.0583645941415915;0.26508044194611347;0.21023996397277966;0.2757201646090535;2;-0.030549396403055304;0.0;0.0;3.2110333730573983;0.11009684433986444;22;
grafo7084.47.gml;41;59;0.071951;2;6;2.878;0.0;8;3.6287923854848305;5;8;0.7365692131971463;0.06973108192620388;0.2622593610093609;0.2740304022371831;0.3448275862068966;2;-0.09467174119885831;0.0;0.0;3.5641624417383997;0.16912233073797422;19;
grafo7085.39.gml;34;52;0.092692;2;8;3.0588;0.079692;7;3.2249134948096887;4;7;0.6966305460192359;0.07258244206773617;0.35973124098124093;0.3063217104892237;0.42857142857142855;2;0.007663410969195176;0.07969187675070027;0.11450381679389313;3.897582595102523;0.27354551820914697;19;
grafo7086.47.gml;29;40;0.098522;2;7;2.7586;0.0;7;3.1105826397146252;4;7;0.8057463065895119;0.0822842546980478;0.44454522549760633;0.3178108993407474;0.4666666666666667;2;-0.005747126436782536;0.0;0.0;3.2995835909598368;0.2996341337235142;12;
grafo7087.37.gml;19;26;0.152047;2;5;2.7368;0.107018;6;2.7202216066481992;3;6;0.7877173445839877;0.11007911936704506;0.31328976034858386;0.3561169089431665;0.45;2;-0.001481481481480822;0.10701754385964912;0.11320754716981132;3.1418595571643286;0.29781985035043634;8;
grafo7088.43.gml;33;47;0.089015;2;4;2.8485;0.030303;7;3.2947658402203857;4;7;0.6569540420811757;0.07734604105571846;0.19875672043010756;0.29833620897646435;0.3516483516483517;2;0.22824302134646976;0.030303030303030304;0.0625;3.3058757021240472;0.2587010314826512;15;
